Postcode,Number of individuals lodging an income tax return,Count taxable income or loss,Proportion with salary or wages,Count salary or wages,Proportion with net rent,Count net rent,Average net rent,Median net rent,Count total income or loss,Count total deductions,Average total deductions,Median total deductions,Proportion with total business income,Count total business income,Average total business income,Median total business income,Proportion with total business expenses,Count total business expenses,Average total business expenses,Median total business expenses,Proportion with net tax,Count net tax,Count super total accounts balance,Population,"Number of individuals
no.","Taxable income or loss3
no.","Taxable income or loss3
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Median Sales Price
$'000s","Mean Sales Price
$'000s",Annual median salesprice change,Annual change in sales Count,"Sales
No.",No. 1 Bedroom rented,No. 2 Bedroom rented,No. 3 Bedroom rented,No. 4 or more Bedrooms rented,No. Bedsitter rented,No. Not Specified rented,No. Total rents,"Median Weekly Rent for New Bonds
$",Annual change in Median Weekly Rent,Annual change in New Bonds Lodged,"New Bonds Lodged
No.","Total Bonds Held
No.",sum of speeding fines paid in 2015($)
2753,0.18108326755570828,0.18108326755570828,0.48687006977347375,0.1913645405689326,0.27311335273199355,0.21728304643421137,0.11043655224178471,-0.022116391385244308,0.18108326755570828,0.18108326755570828,-0.2140785385667323,0.24023960465055336,-0.41371704453273744,0.06059889752036461,-0.23254107409635447,0.8079055633241777,-0.6647255245931678,0.09453257080260132,-0.2959854425941519,0.18318515293007523,0.6383374857850594,0.20406538524008247,0.16828460352489394,0.29768534866236146,0.19683303259881732,0.19854806744017275,0.07320135039299788,0.22202996066844546,-0.03629825547971012,0.24823697820399288,0.06939756580155546,0.45273375103706875,0.35171538001722497,0.24886909023882287,0.07540192829311604,0.22367786021516775,-0.035123148746619454,0.08840278008479065,0.05989627915043009,-0.45264178922861054,-0.22009554200706807,-0.27395074269433023,0.1985895216062394,0.045555979810119246,-0.2725248474734575,-0.19011311989542015,0.49924992556718933,0.11511472776422278,-0.18896098446152498,-0.14046977328975083,-0.011402882831613094,-0.4046412984956379,0.31739265316241044,-0.19179921227831298,-0.10985030867021062,-0.011582954782186584,0.8169773168956553
2754,-0.6222789923193963,-0.6222789923193963,0.3494513951736838,-0.5966686532597762,-0.4564555338703405,-0.653717641033562,0.09116309173976724,0.06772698049533674,-0.6222789923193963,-0.6222789923193963,-0.28901240293535513,0.44215918481101846,-0.7853365652358271,-0.716305344817855,-0.14987140143953223,-0.23082281154111556,-0.6647255245931678,-0.7024246941900951,-0.07459203088758187,-0.05458262445027703,0.45179137121773577,-0.6056893745144365,-0.6320695755402972,-0.6297569477469884,-0.6357748449437676,-0.6342640180916782,-0.6528809799994363,-0.6218591293381419,-0.6185878191265385,-0.6097320338281415,-0.6459210741244723,-0.4885929166289118,-0.351286298133623,-0.6092778530807982,-0.6418404015429944,-0.6156735650856026,-0.616980684977533,-0.5732908162144909,-0.5802816270784157,-0.2901425467684816,-0.2456896938021173,-1.6769006846855412,1.2949819469955615,-0.573506101993145,-0.46220521761845546,-0.5461066091492369,-0.3906263791771257,-0.26828334838486223,-0.18896098446152498,-0.5400686030543113,-0.5661379618456196,-0.23860073338159396,-0.4208503492204162,-0.3342185762686791,-0.5410731785769596,-0.5650485500454614,-0.30967730567225865
2756,1.5063548213939826,1.5063548213939826,0.8991260935728421,1.5738867575355782,-0.21326590500289627,1.1853788925049495,-0.3613925865864508,-0.3575316464060802,1.5063548213939826,1.5063548213939826,-0.17030529106426948,0.6693187124915417,-0.41371704453273744,1.2624541180502948,0.10930821050348928,1.4421984190242716,-0.2818914766834924,1.3740764149431244,0.047123606768620305,0.3710171157931666,1.1979758294870304,1.6247377633509432,1.4682086934298462,1.4936598441337845,1.5546379924585352,1.561993566782054,1.3243324903617142,1.6518594776810596,0.9771975003947658,1.7686019276629896,1.3384023153560445,1.458424635295595,1.3268043618788143,1.7695083510751002,1.3426311785493497,1.6774779946611862,0.9656505428583165,0.841951014430759,0.8230029351072473,-0.38573033645091037,-0.3565976849139973,-0.8906175869247689,-0.20970572987603467,0.8243760182077743,-0.17888517107276233,-0.23415355155568612,1.5179770979667897,1.0666390440251337,-0.18896098446152498,0.033900625152966435,0.4444741118367202,-0.8360044161115037,1.2361518222178545,0.24058714897227387,0.6098457914500187,0.4441291458608263,2.4094232732513285
2758,-0.37273957683794673,-0.37273957683794673,0.0746140459741039,-0.3767524131215319,1.0026822393343275,-0.2282123871558629,-0.1360413561013234,-0.18449996722866488,-0.37273957683794673,-0.37273957683794673,0.30303931752168456,0.28230618385065026,0.32952199687344236,-0.2691943462909937,-0.2948344189856501,0.5304467331492205,0.483776619135859,-0.22535339023252945,-0.3436990447711624,0.18375781135343833,0.2652452566504121,-0.3680663257575385,-0.3969090320302457,-0.3748243009207873,-0.3666477858659801,-0.3637725812903697,-0.36955165210225044,-0.3611516571076288,-0.35668103707720755,-0.321405552516693,-0.3421088345269347,-0.1426352524439788,-0.054129091089266834,-0.32155046219408534,-0.33731827453576674,-0.3527382519813793,-0.35136057852261937,-0.600507005265361,-0.5748498328536331,-0.1682681149233849,-0.21582985004122654,-1.5145161318871208,0.17521437350972255,-0.573506101993145,-0.46220521761845546,-0.6329641271458726,-0.7147668431224531,-0.5122639422979163,-0.2585638794574248,-0.6490501020810096,-0.7435176103287133,-0.04403086154692435,0.7662705110126374,-0.550375126399119,-0.7195102281935454,-0.744734164434151,0.28762002202504783
2759,0.9351022686882932,0.9351022686882932,1.586219466571792,1.119154802994981,-0.4564555338703405,0.6092333557947094,-1.501491903975023,-1.5614328296058664,0.9351022686882932,0.9351022686882932,-0.17030529106426948,1.64105669201378,-1.1569560859389167,0.3499826924852719,-0.6791829015006208,0.05254191114501573,-1.0475595725028433,0.4006303438620799,-0.6561733575836871,-0.3472110787888127,1.384521944054352,1.0773023852021404,0.9203516334478131,1.038114149296339,0.9935657534202463,1.0003117735942637,0.7217732533960514,1.1071479219448788,0.39784964567160525,1.2426397803330034,0.7574112773450775,0.9113287942589567,0.6856998278736129,1.2433268849910242,0.7587721913512949,1.150948795345403,0.4074051848865587,0.5408719230555076,0.4559563214460169,-0.27580437831611726,-0.4120516804699373,0.20662864230828226,-0.5032248050760102,0.10546521353301579,-0.46220521761845546,-0.5228630479952077,0.8475499271978828,0.5612506709195217,-0.2585638794574248,0.06296235822675265,-0.02044133625750322,-0.6491374570914027,0.3540067813082715,6.334753737087472,-0.121746111977983,-0.023731510471987922,1.616005960060604
2760,1.2198693340680093,1.2198693340680093,1.7236381411715818,1.4485821789744242,-1.6724036782075644,0.23513142117740343,-1.5107579907548392,-2.134433890266461,1.2198693340680093,1.2198693340680093,-0.35430131446445223,1.0395046094523943,-1.5285756066420069,0.44253336564972423,-0.8576758941141954,-0.6437628159224057,-1.4303936204125192,0.4654348273476452,-0.7769125130123501,-0.6167041328234798,1.1979758294870304,1.33297275411779,1.2626160518174856,1.0798561275463274,1.1652087293935502,1.1657753591670998,0.7031504792310691,1.2571964906184074,0.29549024084824405,1.3147214006608654,0.6748718373019174,0.8711011588886156,0.6243532044653765,1.315798221570615,0.6765559056851468,1.2828280600896,0.3033989752989124,1.8047237021052922,1.7676368357557912,-0.6796627897243789,-0.7149158100446865,-0.435020440814221,0.7982250572079062,1.643135545754027,-0.044428199830738486,0.8252634989384902,3.744681154634691,2.2342604577518927,0.01984770052617457,1.6322959442112082,1.9081386634918025,-1.5498076702615668,-0.03214454692772837,-0.11450886813745068,1.8291656304966881,1.9101490406138293,1.8589015846517396
2761,1.2987939991710946,1.2987939991710946,1.8610568157713718,1.5640531045212664,-0.6996451627377854,0.752020353740246,-2.095633388296831,-2.4478874321609325,1.2987939991710946,1.2987939991710946,-0.29717351687649224,1.8009096929741482,-1.1569560859389167,0.790576037972383,-0.7595784304333887,-0.5059192847116032,-1.0475595725028433,0.8377159026902543,-0.6636597213281539,-0.3459512302574139,1.384521944054352,1.439198647332899,1.2182641989709493,1.1344115567468775,1.2549600048655585,1.2555984484780682,0.8618788672616051,1.341646706490843,0.4672989835718791,1.4533122467276527,0.8698993676483073,1.1366035523328666,1.2643980079318562,1.4535477099576286,0.8796339658780915,1.3942915585063558,0.4835206977720415,1.2859150983230792,1.0523095867007646,-0.4478623997444891,-0.5101625956842927,0.013345004564413463,0.45515626688118227,0.464920615870395,-0.46220521761845546,-0.42377207675960915,1.5058973291241067,1.7846390775406928,-0.18896098446152498,0.7023204858500494,0.4529476619234922,-0.622034615706808,-0.26673041446690793,-0.3390538015893397,0.37787762694845717,0.45373498059229717,1.3716620155409722
2762,-0.28239968023472645,-0.28239968023472645,1.586219466571792,-0.18335723717340105,-0.21326590500289627,-0.3552928153273905,-2.1523418393893055,-2.501793455289281,-0.28239968023472645,-0.28239968023472645,-0.2815932084434123,1.0563312411324333,-0.41371704453273744,-0.3356744072964454,-0.7918166918655826,-1.309120666231275,-0.6647255245931678,-0.3535835384060948,-0.6472318438530836,-0.8638635083469866,1.5710680586216756,-0.21418917493028683,-0.3585133033069854,-0.7454710569446968,-0.5062186252652472,-0.5075150784096291,-0.5092800990099522,-0.4762553088684256,-0.5017936795054732,-0.4382460842202101,-0.4871025388384662,-0.5207750249251847,-0.6006822281705042,-0.43825988512250824,-0.4902200008552978,-0.4554756567259224,-0.49446571790518923,-0.5681877807674527,-0.5606190484089539,0.04441471712001916,-0.16037585448528652,1.3518670673076683,-0.24189904761375255,0.10546521353301579,-0.46220521761845546,-0.5742435515988513,-0.30002811285700315,3.008027484161864,-0.18896098446152498,-0.2203895392426629,0.0078038306984034266,0.03185709432994069,0.5549587404343926,0.7816928189480167,0.3808515777754003,0.006216091926127001,-0.5942612546373987
2763,1.2305480990197488,1.2305480990197488,1.586219466571792,1.4250410096371324,0.029923723864548644,1.0797165140252525,-2.107123335903803,-2.445225406327434,1.2305480990197488,1.2305480990197488,-0.3765588979402808,0.841791687211939,-0.7853365652358271,0.9456961803184369,-0.8817454312895862,-0.9502786372523393,-0.6647255245931678,0.9714613260540805,-0.8078153035074124,-0.8413007664664811,1.0114297149197067,1.334080922899468,1.1687007375165468,1.3013008596183007,1.2512837520566769,1.2558539906951691,1.0069468314123053,1.3287722634177312,0.6682552793337668,1.4500766627727861,1.0297873780944768,1.0963759169625256,0.6604877285636265,1.45103009528737,1.0264206227228676,1.3865533244951482,0.6746535052356613,0.6939629864666524,0.5674792372606969,-0.20889292553841712,-0.3352692250847896,0.21977718909357946,-0.0736539696975052,0.7844365290591766,-0.3133421423147862,-0.25984380335750795,1.8864100476686216,1.5720274171307458,-0.18896098446152498,0.1646784239850044,0.5953033033812617,-0.5278879035287423,1.389846011295248,1.0964952917189033,0.40761713521788817,0.5955623051569546,1.2639696035713242
2765,0.4238717396768629,0.4238717396768629,0.7617074189730522,0.466259840741738,0.27311335273199355,0.4450283081573423,-0.4029046553600269,-0.5298978191251209,0.4238717396768629,0.4238717396768629,-0.06569464872787524,0.6693187124915417,-0.41371704453273744,0.2652532029685198,-0.5683138466655251,-0.15688103730121636,-0.6647255245931678,0.28756720246173195,-0.5159237043145852,-0.22672374651321991,1.1979758294870304,0.5092867296793224,0.34324574964612176,0.12152005062427422,0.19049466568695234,0.19241505422975103,0.13565399870991207,0.24517330476415827,0.04800259120400315,0.2926363802513294,0.15710914063906223,0.21941346588909066,0.3459253139001423,0.29292734696835077,0.16155525868328044,0.25430150970632964,0.05811254256700317,-0.05448221243227787,-0.04029194843236953,-0.13720208327659553,-0.07292916918553498,-0.1950594619825471,0.8038238950753354,0.984133974802165,-0.33014926372003917,-0.42499542208350544,0.37241235271901774,2.9452896171556504,-0.18896098446152498,0.40443772184374066,0.33431796070868425,-0.19923029010713014,-0.20031408899302044,0.23450648682659464,0.6217415947577911,0.3330969973470606,0.711562915667813
2766,0.0472918445971347,0.0472918445971347,1.586219466571792,0.16990929762861606,-0.9428347916052303,-0.218931232289403,-1.868799583926933,-2.27951429819214,0.0472918445971347,0.0472918445971347,-0.44852508451212647,1.2792841108929467,-1.1569560859389167,-0.2379096117001929,-0.9218613265819042,-0.4009125158629284,-1.0475595725028433,-0.24052039700574684,-0.8290490052788027,-0.4341406274553288,1.0114297149197067,0.09831442150283541,0.03958977871839808,0.06940153540818683,0.0447122267140576,0.04637267715658355,-0.14369150453442384,0.08225029301751781,-0.27727834574333693,0.11701607336773516,-0.15443574643965458,0.042411870259590034,-0.14393474835700304,0.11741363852745593,-0.15401502973998207,0.10612256055554634,-0.26950195514920217,0.15474224089628674,0.061865009261131865,-0.3498849153199996,-0.4589742920941942,0.24147229128931982,-0.1302022321585401,-0.573506101993145,-0.46220521761845546,-0.5204163573474151,0.20732217853568327,0.2405904617766506,-0.2585638794574248,1.4797218455738306,-0.14754458755908312,-0.768960545318032,0.2516859038153807,-0.9757650631326896,-0.26746970249819474,-0.1474772637774062,0.17590288181188993
2767,0.583807725103488,0.583807725103488,1.7236381411715818,0.7480088990760334,0.029923723864548644,0.5021431073355569,-2.0170569724039904,-2.2129636523546727,0.583807725103488,0.583807725103488,-0.4270094204854922,1.2161842420928013,-0.7853365652358271,0.24048612141746914,0.005607256686612783,-0.8347593797337747,-1.0475595725028433,0.24896027612990582,0.2112492078365714,-0.7477283800889533,1.0114297149197067,0.6484410666928556,0.5730883251889627,0.4881576900931001,0.5758673739283436,0.574833982121256,0.2868031130042762,0.6133210697833779,0.03971136380956878,0.6523254632340029,0.27564541144634347,0.45273375103706875,0.2303436163656556,0.6525865855767419,0.2759912262187952,0.6451646489107291,0.0510800778663837,0.670148821047141,0.640516185144601,-0.4287448418080033,-0.4461772161966696,-0.21346742748196315,-0.4721512549117782,-0.573506101993145,-0.4045808013718738,-0.41887869546402406,0.5536088853592629,0.5194254262487125,-0.18896098446152498,-0.1332043400213043,-0.06845812008254452,-0.43031767454420095,0.7465442946859914,-0.4164906677096159,-0.20799068595933282,-0.06780534041638346,0.8756888589216842
2768,0.9373116683334806,0.9373116683334806,1.311382117372212,1.076095322371707,1.7322511259366618,1.6472948308587607,-2.8283955308446878,-3.191258146165444,0.9373116683334806,0.9373116683334806,-0.1591764993263552,0.9427514772921716,-0.41371704453273744,0.7462559973020819,5.160690829822298,-0.4598533231244455,-0.6647255245931678,0.7784266943949498,5.722648927039883,-0.535959295129285,1.0114297149197067,1.0138201449946014,0.8516434873114525,1.035048354283628,0.985832945787771,0.9848514694596588,0.9392394834607193,1.0274489886351394,0.7407733399019197,1.1437747150454118,0.9893905841597124,0.6297353466665694,0.36847915950001475,1.1444205943737167,0.98100052548551,1.0745543148943324,0.7520990561385666,0.22958676078617976,0.12673805887657538,0.2881635808102126,0.1296911991919381,0.39859742537362136,-0.3621340908167945,0.28519291470170544,-0.4261899574643419,-0.625624055202495,-0.10675181137407498,2.6803964009071914,-0.18896098446152498,-0.060550007336838754,0.00271970064634023,0.343397123719177,0.2756695769031734,-0.5183967043920229,-0.1395898169396416,0.002825797315019651,0.5848676728775426
2770,2.37968140336669,2.37968140336669,1.586219466571792,2.668551131719644,-1.915593307075009,0.522133287047932,-1.5396681815078654,-1.5953736589829748,2.37968140336669,2.37968140336669,-0.4670730707419836,0.6272521332914448,-1.1569560859389167,1.3732542197260478,-0.9385262517917742,-0.5313146225096516,-1.4303936204125192,1.4085468848822549,-0.8288575381753636,-0.47720454089223263,0.45179137121773577,2.37449309906891,2.709847854414171,3.6985953393012583,2.381794874456916,2.381517457024658,1.420324566279583,2.408233008226375,0.7037389345726226,2.340761023681905,1.2793278606835405,1.5951985955547545,1.2788972129218403,2.341366540462442,1.2830627158637624,2.382315862788412,0.6992667849241014,4.852936875802754,5.1307489588793445,-0.7656918004385648,-0.7852997274810719,0.15797901920268262,-0.038521262079387025,1.3435893771395444,0.030003337821096144,1.0148820241424132,4.8379002348975035,1.5302021724599366,-0.18896098446152498,3.6593518261077964,2.3611911414645452,-1.8579241828443283,-1.3689859699277716,-0.9870472555475642,1.790504269746428,2.36021065023833,3.5666381741094737
2773,-0.5848419427759423,-0.5848419427759423,0.21203272057389386,-0.5658267415330712,1.0026822393343275,-0.464524868755726,-0.7068323017379948,-0.33024588161271856,-0.5848419427759423,-0.5848419427759423,0.2525887949764732,0.8544116609719681,-0.41371704453273744,-0.6420041001647031,0.42197568283626813,-0.5958069687316723,-0.6647255245931678,-0.6348625731093994,0.15195184590149854,-0.7961752827054701,0.2652452566504121,-0.577668535320585,-0.5861223323035979,-0.5847919542272267,-0.5756871266192874,-0.573828283747314,-0.4947899553615393,-0.5720472960195547,-0.41999675472749187,-0.5460988827157643,-0.4707790369560016,-0.3759555375919569,-0.41910193406069124,-0.5457979974664172,-0.4704365579848234,-0.5664452253121757,-0.4192065273880484,-0.6532383715514221,-0.6609144065544957,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.46220521761845546,-0.6292940911741838,-0.6402749352592412,-0.4739241346830078,-0.2585638794574248,-0.5400686030543113,-0.716402250051043,-0.004089832138048124,-0.2931976039987029,0.009033580838417297,-0.7195102281935454,-0.7125263656286311,-0.5979293613909773
2774,-0.08453566756571669,-0.08453566756571669,0.7617074189730522,-0.04687805291416542,0.27311335273199355,-0.0632934045287681,-0.9114274978363341,-0.6357133460066942,-0.08453566756571669,-0.08453566756571669,-0.1384027547489152,0.6524920808115029,-0.7853365652358271,-0.24051667291609297,0.1378168762282341,-0.9416560341860252,-0.6647255245931678,-0.23500512181548597,0.1338773513368525,-0.789646976679131,0.45179137121773577,-0.07171033157172046,-0.0811280941372819,-0.05071474098726042,-0.0706460510818852,-0.068365778321723,-0.0915485033365501,-0.06856461155321993,-0.12774314435498074,-0.017979679415866947,-0.06835702445867875,0.14700372222247676,0.05031294914976265,-0.017998064808603303,-0.06602711500969304,-0.05753285661765211,-0.1275119510531971,-0.26540767757652184,-0.3462642523554963,-0.2853631572843602,-0.322472149187265,-0.23647738435623325,-0.34575749005456413,-0.23402044423006463,-0.46220521761845546,-0.5852536595139178,-0.2859350492072063,-0.20903091843454907,-0.18896098446152498,-0.5400686030543113,-0.5373278915505948,0.05239819516879153,0.648197043503504,0.3778049826934446,-0.5618908343655613,-0.5401863895640076,0.10179111381250318
2775,-0.9519705171512575,-0.9519705171512575,-0.33764197782526595,-0.9213281974747046,-0.21326590500289627,-0.9242990021403539,6.015898978754178,1.396077871411187,-0.9519705171512575,-0.9519705171512575,-0.2036916662780123,-0.3949657412709098,1.4443805589827123,-0.9183525890501101,0.15288080425636985,0.6593133077430384,1.2494447149552104,-0.921656883002965,0.29214405903956875,0.21662840485447932,0.2652452566504121,-0.9373484598879882,-0.9389163272483473,-0.9239946588387156,-0.9572568147135597,-0.9566305249644704,-0.928049943726448,-0.9458659466781212,-0.834517105716655,-0.938683069239582,-0.9141078276828015,-0.8586871620360494,-0.8206450498179095,-0.9387257156460844,-0.9143356280090756,-0.9428197561551652,-0.8315650936730853,-0.8250405649350402,-0.8047163103109164,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.498220477772569,-0.6586543789476944,-0.8234847627066002,-0.6969921062606572,-0.2585638794574248,-0.6490501020810096,-0.8220391744661338,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7641194905976918,-0.8244060877951737,-0.7605342048204479
2776,-0.7503014273155361,-0.7503014273155361,0.8991260935728421,-0.7067757680715394,0.27311335273199355,-0.7201135950782366,-0.3547210041049832,-0.37483481432382176,-0.7503014273155361,-0.7503014273155361,-0.11466133237469807,0.9343381614521522,-0.042097523829647286,-0.7541077324484059,-0.6413957293817344,-0.37799765291957305,-0.2818914766834924,-0.7686079964732256,-0.6442641037497784,-0.8378648159263026,0.6383374857850594,-0.7299625878882972,-0.7425769498989329,-0.7313212338091074,-0.7427664784160485,-0.7408251226227557,-0.7216044792931549,-0.7294526893062901,-0.6631843931430128,-0.7057210244891847,-0.7029808362374164,-0.5449116061473893,-0.5489785575070835,-0.7053068697892386,-0.7014556198056155,-0.7197281160448192,-0.661357264457451,-0.6855575960493304,-0.7094753171768037,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.498220477772569,-0.6586543789476944,-0.6805408314015179,-0.5610600610805271,-0.18896098446152498,-0.6490501020810096,-0.7570752904675485,-0.03832500020279908,0.7180193343863088,-0.015386749063908842,-0.7046404740588299,-0.7594254410822828,-0.4239417422420683
2777,0.26540868734702944,0.26540868734702944,0.48687006977347375,0.2767385281022754,0.029923723864548644,0.2408429010952249,-0.4585011760389235,-0.3868139305745659,0.26540868734702944,0.26540868734702944,-0.19701439123526374,0.32437276305074714,-0.41371704453273744,0.15314957068481694,-0.5153717807695408,-0.8121988703410897,-0.6647255245931678,0.15657941669303616,-0.5134920721009093,-0.7097038607776446,0.45179137121773577,0.26691438614380564,0.23646095286453347,0.3527910487626288,0.2959650911003857,0.29935947208647995,0.2185197148895738,0.29636454269772167,0.11647218960549914,0.35267443808052124,0.23842595689896767,0.5975532383702965,0.4614079352065293,0.35335009905456044,0.24368340996562138,0.29924912428206724,0.11170012430789178,-0.011956917040293192,-0.1523370570669804,-0.40723758912945685,-0.4461772161966696,-0.18914261592916334,-0.19374904195386147,0.025586235235820397,-0.3397533330944694,-0.4592490911526012,-0.07453909446025363,-0.13932217731653362,-0.18896098446152498,-0.5400686030543113,-0.3819794732931083,-0.3190533783337595,-0.2846117328637238,-0.725139217345116,-0.4548286045956098,-0.3836677883512182,0.46747370078384637
2778,-0.871818407800846,-0.871818407800846,0.3494513951736838,-0.8365501889119261,-0.4564555338703405,-0.8671842029621393,0.03816107535921917,0.1861871300860288,-0.871818407800846,-0.871818407800846,-0.2749159334006637,0.05093999825011734,0.701141517576532,-0.8466584056128582,-0.7932175643996001,-1.1708046636195786,0.483776619135859,-0.8499583055295735,-0.82516222307899,-1.0150453321148407,0.07869914208308844,-0.8604098844743624,-0.8610612762083845,-0.8540316444460794,-0.8727030001092808,-0.8720460511040706,-0.8504591233345319,-0.862795135420662,-0.7717141461503186,-0.8497045104807497,-0.8343115439547973,-0.689731093480617,-0.7005213665662554,-0.8497100540905076,-0.8335768293333343,-0.8583577551392187,-0.7693499233209795,-0.7331859268883533,-0.7429299943712027,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.498220477772569,-0.6586543789476944,-0.7852321613714374,-0.6447105504221456,-0.2585638794574248,-0.6490501020810096,-0.8141305277184799,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7641194905976918,-0.8108449093507443,-0.6325143679247184
2779,-0.7093047894548355,-0.7093047894548355,0.7617074189730522,-0.6684841192127801,-1.1860244204726749,-0.7907931590612771,-0.11009631311783834,-0.021450884926869633,-0.7093047894548355,-0.7093047894548355,-0.5049109626508922,0.2907194996906696,0.32952199687344236,-0.6798064877952541,-0.7438231627131404,-1.2171068609071831,0.10094257122618358,-0.6776059558339212,-0.6586432832180508,-0.8758893352376114,0.2652452566504121,-0.6986172423494126,-0.6989696125678062,-0.6887145441452773,-0.7022009301801126,-0.7010883078635649,-0.72137319573813,-0.6957339098290927,-0.6811238352300963,-0.6721069022914037,-0.7065251897678153,-0.6575489851843442,-0.6748606818371689,-0.6720383902179624,-0.7073912414157302,-0.6863055308474759,-0.681310702866233,-0.5324665326381857,-0.5373967134251927,-0.5243326314904321,-0.6210705867961727,-0.8669502027112338,1.3260554971597935,-0.573506101993145,-0.46220521761845546,-0.6341874724697689,-0.6040356287311922,-0.5227202534656187,-0.18896098446152498,-0.6490501020810096,-0.7169671533901611,-0.06913665146107568,0.8006139955525535,-0.3773692992060894,-0.7046404740588299,-0.7156341356888128,-0.3742767412769485
2780,-0.11288962967895569,-0.11288962967895569,-0.7498980016246358,-0.19840570618015083,-0.4564555338703405,-0.2589115917141533,1.229779835243569,1.0706452132659712,-0.11288962967895569,-0.11288962967895569,-0.5108463182444465,-1.0764443243124795,1.8160000796858013,0.48033575328027517,-0.6129234499565744,-0.9029133793127233,2.015112810774561,0.4902535657038191,-0.5975078370899631,-0.865237888563058,-0.8540314307535298,-0.19044270103719244,-0.0848506717143293,-0.029490006283876415,-0.11171866867077031,-0.11001915970917059,-0.3023157380070618,-0.15699977409114235,-0.3690536189106262,-0.1952177782768945,-0.335485608348808,-0.005861292184819223,-0.006837230015280291,-0.1953100694425401,-0.3302685526413385,-0.1910585541301913,-0.37515766434397313,0.29762723341335523,0.35416800276584903,-0.45264178922861054,-0.5336239014964211,-0.3462677500134648,-0.33553961094650586,0.20531393640451,-0.02281904373827037,-0.1766563213325611,0.40261177482572524,-0.1428076143724344,-0.18896098446152498,-0.2421858390480026,-0.021006239596621352,-0.7332989119172494,0.6907716111149703,-0.4838175172503292,-0.050371292131348694,-0.022318887717359858,0.5971601972957852
2782,-0.6302573799270177,-0.6302573799270177,-1.0247353508242156,-0.6589484556837505,0.029923723864548644,-0.6158790865779948,1.0681792818035762,1.2556560086941306,-0.6302573799270177,-0.6302573799270177,-0.1384027547489152,-0.20566613487047372,1.072761038279622,-0.4894910190345492,-0.5854517937699983,-0.5992323863881532,0.8666106670455345,-0.487328961769921,-0.6386924110397021,-0.7068405686608291,-0.6674853161862062,-0.6503327454334539,-0.6221781551212855,-0.5785817540732737,-0.6241122498259359,-0.6235312449734401,-0.6395304441310947,-0.6367260457439972,-0.5920626880965396,-0.6345381774821189,-0.6309750822275122,-0.4081376458882297,-0.3819620604864928,-0.6346338294026898,-0.6276233564368803,-0.6441568519779198,-0.5909195008148399,-0.5460746271636208,-0.5716323449526076,-0.40484789438739616,-0.377926144743205,-0.4008342191724482,-0.09310993128682166,-0.573506101993145,-0.46220521761845546,-0.6023804940484657,-0.4087460324411502,-0.3972445194531908,-0.2585638794574248,-0.5400686030543113,-0.6248879091139055,0.007892476684614812,0.4449034831587521,0.1011714855598939,-0.6302917033852525,-0.6218359847815095,-0.10226915832407796
2783,-0.8655584421394815,-0.8655584421394815,0.48687006977347375,-0.8289514570372307,-0.9428347916052303,-0.883604707725876,0.030377562464173655,0.2560653082153696,-0.8655584421394815,-0.8655584421394815,-0.3913972869241665,0.10141989329023361,1.072761038279622,-0.8140701404141074,-0.4610106491897466,-1.2989625311120556,0.8666106670455345,-0.8237607483758345,-0.43673291033219536,-0.8244646088196065,0.2652452566504121,-0.8507529850911706,-0.8558496676005181,-0.8182640359644509,-0.8623080783738222,-0.861696591311484,-0.8611611965538972,-0.8525262343980609,-0.7928295226656833,-0.844311870555972,-0.8490754279324544,-0.7219132017768899,-0.7040598699684277,-0.8441353358920776,-0.8481256704463139,-0.8494670181901718,-0.7898116868347773,-0.6481353361043839,-0.6635424016666883,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.46220521761845546,-0.6317407818219763,-0.6825541262086318,-0.6063707428072371,-0.2585638794574248,-0.6490501020810096,-0.7474719337025403,-0.13389817771689638,0.7960727083406639,-0.047975679318563114,-0.7195102281935454,-0.7495370817998863,-0.5750764740770153
